source_id,tweet_id,cluster_id,is_centroid
318263294098030593,318263294098030593_18,2,0
318263294098030593,318263294098030593_19,2,0
318263294098030593,318263294098030593_20,2,0
318263294098030593,318263294098030593_21,2,0
318263294098030593,318263294098030593_23,2,0
318263294098030593,318263294098030593_24,2,0
318263294098030593,318263294098030593_26,2,0
318263294098030593,318263294098030593_27,2,0
318263294098030593,318263294098030593_28,2,0
318263294098030593,318263294098030593_29,2,0
318263294098030593,318263294098030593_30,2,0
318263294098030593,318263294098030593_31,2,0
318263294098030593,318263294098030593_34,2,0
318263294098030593,318263294098030593_35,2,0
318263294098030593,318263294098030593_36,2,1
318263294098030593,318263294098030593_37,2,0
318263294098030593,318263294098030593_38,2,0
318263294098030593,318263294098030593_39,2,0
318263294098030593,318263294098030593_40,2,0
318263294098030593,318263294098030593_41,2,0
318263294098030593,318263294098030593_42,2,0
318263294098030593,318263294098030593_43,2,0
318263294098030593,318263294098030593_44,2,0
318263294098030593,318263294098030593_46,2,0
318263294098030593,318263294098030593_47,2,0
318263294098030593,318263294098030593_48,2,0
318263294098030593,318263294098030593_49,2,0
318263294098030593,318263294098030593_51,2,0
318263294098030593,318263294098030593_52,2,0
318263294098030593,318263294098030593_53,2,0
318263294098030593,318263294098030593_54,2,0
318263294098030593,318263294098030593_56,2,0
318263294098030593,318263294098030593_57,2,0
318263294098030593,318263294098030593_58,2,0
318263294098030593,318263294098030593_59,2,0
318263294098030593,318263294098030593_60,2,0
318263294098030593,318263294098030593_61,2,0
318263294098030593,318263294098030593_62,2,0
318263294098030593,318263294098030593_65,2,0
318263294098030593,318263294098030593_66,2,0
318263294098030593,318263294098030593_68,2,0
318263294098030593,318263294098030593_69,2,0
318263294098030593,318263294098030593_70,2,0
319166636902998016,319166636902998016_4,0,1
319166636902998016,319166636902998016_1,1,0
319166636902998016,319166636902998016_2,1,0
319166636902998016,319166636902998016_3,1,0
319166636902998016,319166636902998016_5,1,1
319166636902998016,319166636902998016_7,1,0
319166636902998016,319166636902998016_8,1,0
319166636902998016,319166636902998016_9,1,0
319166636902998016,319166636902998016_10,1,0
319166636902998016,319166636902998016_12,1,0
319166636902998016,319166636902998016_13,1,0
319166636902998016,319166636902998016_6,2_0,1
319166636902998016,319166636902998016_11,2_0,0
319166636902998016,319166636902998016_6,2_1,0
319166636902998016,319166636902998016_11,2_1,1
326137285450018817,326137285450018817_1,0,0
326137285450018817,326137285450018817_2,0,0
326137285450018817,326137285450018817_3,0,0
326137285450018817,326137285450018817_4,0,0
326137285450018817,326137285450018817_5,0,0
326137285450018817,326137285450018817_8,0,0
326137285450018817,326137285450018817_9,0,0
326137285450018817,326137285450018817_10,0,0
326137285450018817,326137285450018817_12,0,0
326137285450018817,326137285450018817_13,0,0
326137285450018817,326137285450018817_14,0,0
326137285450018817,326137285450018817_15,0,0
326137285450018817,326137285450018817_16,0,0
326137285450018817,326137285450018817_17,0,0
326137285450018817,326137285450018817_18,0,0
326137285450018817,326137285450018817_19,0,0
326137285450018817,326137285450018817_22,0,0
326137285450018817,326137285450018817_23,0,0
326137285450018817,326137285450018817_24,0,0
326137285450018817,326137285450018817_26,0,0
326137285450018817,326137285450018817_28,0,0
326137285450018817,326137285450018817_31,0,1
326137285450018817,326137285450018817_32,0,0
326137285450018817,326137285450018817_33,0,0
326137285450018817,326137285450018817_34,0,0
326137285450018817,326137285450018817_35,0,0
326137285450018817,326137285450018817_36,0,0
326137285450018817,326137285450018817_37,0,0
326137285450018817,326137285450018817_25,1,0
326137285450018817,326137285450018817_30,1,1
326137285450018817,326137285450018817_6,2,0
326137285450018817,326137285450018817_7,2,1
326137285450018817,326137285450018817_11,2,0
326137285450018817,326137285450018817_20,2,0
326137285450018817,326137285450018817_21,2,0
326137285450018817,326137285450018817_27,2,0
326137285450018817,326137285450018817_29,2,0
326137285450018817,326137285450018817_38,2,0
326137285450018817,326137285450018817_39,2,0
334722003057647616,334722003057647616_2,0,0
334722003057647616,334722003057647616_5,0,0
334722003057647616,334722003057647616_11,0,0
334722003057647616,334722003057647616_23,0,0
334722003057647616,334722003057647616_26,0,0
334722003057647616,334722003057647616_32,0,0
334722003057647616,334722003057647616_34,0,0
334722003057647616,334722003057647616_44,0,0
334722003057647616,334722003057647616_53,0,0
334722003057647616,334722003057647616_54,0,0
334722003057647616,334722003057647616_68,0,0
334722003057647616,334722003057647616_71,0,0
334722003057647616,334722003057647616_72,0,0
334722003057647616,334722003057647616_74,0,0
334722003057647616,334722003057647616_75,0,0
334722003057647616,334722003057647616_76,0,0
334722003057647616,334722003057647616_78,0,0
334722003057647616,334722003057647616_84,0,0
334722003057647616,334722003057647616_85,0,0
334722003057647616,334722003057647616_86,0,0
334722003057647616,334722003057647616_87,0,0
334722003057647616,334722003057647616_100,0,0
334722003057647616,334722003057647616_111,0,0
334722003057647616,334722003057647616_119,0,0
334722003057647616,334722003057647616_122,0,0
334722003057647616,334722003057647616_126,0,0
334722003057647616,334722003057647616_132,0,0
334722003057647616,334722003057647616_134,0,0
334722003057647616,334722003057647616_136,0,0
334722003057647616,334722003057647616_138,0,0
334722003057647616,334722003057647616_139,0,0
334722003057647616,334722003057647616_141,0,0
334722003057647616,334722003057647616_145,0,0
334722003057647616,334722003057647616_149,0,0
334722003057647616,334722003057647616_152,0,0
334722003057647616,334722003057647616_157,0,0
334722003057647616,334722003057647616_162,0,0
334722003057647616,334722003057647616_164,0,0
334722003057647616,334722003057647616_166,0,1
334722003057647616,334722003057647616_1,1,0
334722003057647616,334722003057647616_3,1,1
334722003057647616,334722003057647616_4,1,0
334722003057647616,334722003057647616_7,1,0
334722003057647616,334722003057647616_8,1,0
334722003057647616,334722003057647616_10,1,0
334722003057647616,334722003057647616_12,1,0
334722003057647616,334722003057647616_13,1,0
334722003057647616,334722003057647616_14,1,0
334722003057647616,334722003057647616_15,1,0
334722003057647616,334722003057647616_16,1,0
334722003057647616,334722003057647616_17,1,0
334722003057647616,334722003057647616_18,1,0
334722003057647616,334722003057647616_19,1,0
334722003057647616,334722003057647616_20,1,0
334722003057647616,334722003057647616_21,1,0
334722003057647616,334722003057647616_24,1,0
334722003057647616,334722003057647616_27,1,0
334722003057647616,334722003057647616_28,1,0
334722003057647616,334722003057647616_29,1,0
334722003057647616,334722003057647616_31,1,0
334722003057647616,334722003057647616_33,1,0
334722003057647616,334722003057647616_35,1,0
334722003057647616,334722003057647616_36,1,0
334722003057647616,334722003057647616_38,1,0
334722003057647616,334722003057647616_39,1,0
334722003057647616,334722003057647616_40,1,0
334722003057647616,334722003057647616_41,1,0
334722003057647616,334722003057647616_42,1,0
334722003057647616,334722003057647616_48,1,0
334722003057647616,334722003057647616_49,1,0
334722003057647616,334722003057647616_50,1,0
334722003057647616,334722003057647616_51,1,0
334722003057647616,334722003057647616_55,1,0
334722003057647616,334722003057647616_58,1,0
334722003057647616,334722003057647616_59,1,0
334722003057647616,334722003057647616_61,1,0
334722003057647616,334722003057647616_66,1,0
334722003057647616,334722003057647616_67,1,0
334722003057647616,334722003057647616_69,1,0
334722003057647616,334722003057647616_77,1,0
334722003057647616,334722003057647616_81,1,0
334722003057647616,334722003057647616_88,1,0
334722003057647616,334722003057647616_90,1,0
334722003057647616,334722003057647616_91,1,0
334722003057647616,334722003057647616_94,1,0
334722003057647616,334722003057647616_95,1,0
334722003057647616,334722003057647616_98,1,0
334722003057647616,334722003057647616_99,1,0
334722003057647616,334722003057647616_102,1,0
334722003057647616,334722003057647616_104,1,0
334722003057647616,334722003057647616_105,1,0
334722003057647616,334722003057647616_107,1,0
334722003057647616,334722003057647616_108,1,0
334722003057647616,334722003057647616_113,1,0
334722003057647616,334722003057647616_114,1,0
334722003057647616,334722003057647616_117,1,0
334722003057647616,334722003057647616_118,1,0
334722003057647616,334722003057647616_120,1,0
334722003057647616,334722003057647616_121,1,0
334722003057647616,334722003057647616_123,1,0
334722003057647616,334722003057647616_124,1,0
334722003057647616,334722003057647616_125,1,0
334722003057647616,334722003057647616_127,1,0
334722003057647616,334722003057647616_128,1,0
334722003057647616,334722003057647616_129,1,0
334722003057647616,334722003057647616_135,1,0
334722003057647616,334722003057647616_137,1,0
334722003057647616,334722003057647616_142,1,0
334722003057647616,334722003057647616_143,1,0
334722003057647616,334722003057647616_144,1,0
334722003057647616,334722003057647616_146,1,0
334722003057647616,334722003057647616_147,1,0
334722003057647616,334722003057647616_148,1,0
334722003057647616,334722003057647616_150,1,0
334722003057647616,334722003057647616_158,1,0
334722003057647616,334722003057647616_159,1,0
334722003057647616,334722003057647616_160,1,0
334722003057647616,334722003057647616_163,1,0
334722003057647616,334722003057647616_167,1,0
334722003057647616,334722003057647616_6,2,0
334722003057647616,334722003057647616_9,2,0
334722003057647616,334722003057647616_22,2,0
334722003057647616,334722003057647616_25,2,0
334722003057647616,334722003057647616_30,2,0
334722003057647616,334722003057647616_37,2,0
334722003057647616,334722003057647616_43,2,0
334722003057647616,334722003057647616_45,2,0
334722003057647616,334722003057647616_46,2,0
334722003057647616,334722003057647616_47,2,0
334722003057647616,334722003057647616_52,2,0
334722003057647616,334722003057647616_56,2,0
334722003057647616,334722003057647616_57,2,0
334722003057647616,334722003057647616_60,2,0
334722003057647616,334722003057647616_62,2,0
334722003057647616,334722003057647616_63,2,0
334722003057647616,334722003057647616_64,2,0
334722003057647616,334722003057647616_65,2,0
334722003057647616,334722003057647616_70,2,0
334722003057647616,334722003057647616_73,2,0
334722003057647616,334722003057647616_79,2,0
334722003057647616,334722003057647616_80,2,0
334722003057647616,334722003057647616_82,2,0
334722003057647616,334722003057647616_83,2,0
334722003057647616,334722003057647616_89,2,0
334722003057647616,334722003057647616_92,2,0
334722003057647616,334722003057647616_93,2,0
334722003057647616,334722003057647616_96,2,0
334722003057647616,334722003057647616_97,2,1
334722003057647616,334722003057647616_101,2,0
334722003057647616,334722003057647616_103,2,0
334722003057647616,334722003057647616_106,2,0
334722003057647616,334722003057647616_109,2,0
334722003057647616,334722003057647616_110,2,0
334722003057647616,334722003057647616_112,2,0
334722003057647616,334722003057647616_115,2,0
334722003057647616,334722003057647616_116,2,0
334722003057647616,334722003057647616_130,2,0
334722003057647616,334722003057647616_131,2,0
334722003057647616,334722003057647616_133,2,0
334722003057647616,334722003057647616_140,2,0
334722003057647616,334722003057647616_151,2,0
334722003057647616,334722003057647616_153,2,0
334722003057647616,334722003057647616_154,2,0
334722003057647616,334722003057647616_155,2,0
334722003057647616,334722003057647616_156,2,0
334722003057647616,334722003057647616_161,2,0
334722003057647616,334722003057647616_165,2,0
336873759271157760,336873759271157760_1,0,0
336873759271157760,336873759271157760_2,0,0
336873759271157760,336873759271157760_3,0,0
336873759271157760,336873759271157760_5,0,1
336873759271157760,336873759271157760_7,0,0
336873759271157760,336873759271157760_10,0,0
336873759271157760,336873759271157760_11,0,0
336873759271157760,336873759271157760_12,0,0
336873759271157760,336873759271157760_13,0,0
336873759271157760,336873759271157760_16,0,0
336873759271157760,336873759271157760_17,0,0
336873759271157760,336873759271157760_19,0,0
336873759271157760,336873759271157760_28,0,0
336873759271157760,336873759271157760_29,0,0
336873759271157760,336873759271157760_32,0,0
336873759271157760,336873759271157760_35,0,0
336873759271157760,336873759271157760_38,0,0
336873759271157760,336873759271157760_39,0,0
336873759271157760,336873759271157760_41,0,0
336873759271157760,336873759271157760_42,0,0
336873759271157760,336873759271157760_44,0,0
336873759271157760,336873759271157760_45,0,0
336873759271157760,336873759271157760_47,0,0
336873759271157760,336873759271157760_48,0,0
336873759271157760,336873759271157760_49,0,0
336873759271157760,336873759271157760_52,0,0
336873759271157760,336873759271157760_53,0,0
336873759271157760,336873759271157760_55,0,0
336873759271157760,336873759271157760_56,0,0
336873759271157760,336873759271157760_57,0,0
336873759271157760,336873759271157760_4,1,0
336873759271157760,336873759271157760_6,1,0
336873759271157760,336873759271157760_8,1,0
336873759271157760,336873759271157760_14,1,0
336873759271157760,336873759271157760_18,1,0
336873759271157760,336873759271157760_21,1,0
336873759271157760,336873759271157760_23,1,0
336873759271157760,336873759271157760_24,1,0
336873759271157760,336873759271157760_25,1,0
336873759271157760,336873759271157760_27,1,0
336873759271157760,336873759271157760_30,1,0
336873759271157760,336873759271157760_31,1,0
336873759271157760,336873759271157760_33,1,1
336873759271157760,336873759271157760_36,1,0
336873759271157760,336873759271157760_40,1,0
336873759271157760,336873759271157760_51,1,0
336873759271157760,336873759271157760_9,2,0
336873759271157760,336873759271157760_15,2,0
336873759271157760,336873759271157760_20,2,0
336873759271157760,336873759271157760_22,2,1
336873759271157760,336873759271157760_26,2,0
336873759271157760,336873759271157760_34,2,0
336873759271157760,336873759271157760_37,2,0
336873759271157760,336873759271157760_43,2,0
336873759271157760,336873759271157760_46,2,0
336873759271157760,336873759271157760_50,2,0
336873759271157760,336873759271157760_54,2,0
336913656921083904,336913656921083904_2,0,0
336913656921083904,336913656921083904_4,0,0
336913656921083904,336913656921083904_8,0,0
336913656921083904,336913656921083904_11,0,0
336913656921083904,336913656921083904_13,0,0
336913656921083904,336913656921083904_14,0,0
336913656921083904,336913656921083904_15,0,0
336913656921083904,336913656921083904_17,0,0
336913656921083904,336913656921083904_19,0,0
336913656921083904,336913656921083904_20,0,0
336913656921083904,336913656921083904_23,0,0
336913656921083904,336913656921083904_27,0,0
336913656921083904,336913656921083904_32,0,0
336913656921083904,336913656921083904_33,0,0
336913656921083904,336913656921083904_38,0,0
336913656921083904,336913656921083904_39,0,0
336913656921083904,336913656921083904_43,0,0
336913656921083904,336913656921083904_44,0,1
336913656921083904,336913656921083904_45,0,0
336913656921083904,336913656921083904_46,0,0
336913656921083904,336913656921083904_47,0,0
336913656921083904,336913656921083904_48,0,0
336913656921083904,336913656921083904_49,0,0
336913656921083904,336913656921083904_52,0,0
336913656921083904,336913656921083904_53,0,0
336913656921083904,336913656921083904_57,0,0
336913656921083904,336913656921083904_58,0,0
336913656921083904,336913656921083904_62,0,0
336913656921083904,336913656921083904_63,0,0
336913656921083904,336913656921083904_64,0,0
336913656921083904,336913656921083904_65,0,0
336913656921083904,336913656921083904_7,1,0
336913656921083904,336913656921083904_9,1,0
336913656921083904,336913656921083904_12,1,0
336913656921083904,336913656921083904_18,1,0
336913656921083904,336913656921083904_21,1,0
336913656921083904,336913656921083904_22,1,0
336913656921083904,336913656921083904_25,1,1
336913656921083904,336913656921083904_26,1,0
336913656921083904,336913656921083904_29,1,0
336913656921083904,336913656921083904_31,1,0
336913656921083904,336913656921083904_37,1,0
336913656921083904,336913656921083904_40,1,0
336913656921083904,336913656921083904_42,1,0
336913656921083904,336913656921083904_50,1,0
336913656921083904,336913656921083904_51,1,0
336913656921083904,336913656921083904_54,1,0
336913656921083904,336913656921083904_59,1,0
336913656921083904,336913656921083904_61,1,0
336913656921083904,336913656921083904_66,1,0
336913656921083904,336913656921083904_1,2,0
336913656921083904,336913656921083904_3,2,0
336913656921083904,336913656921083904_5,2,0
336913656921083904,336913656921083904_6,2,0
336913656921083904,336913656921083904_10,2,0
336913656921083904,336913656921083904_16,2,0
336913656921083904,336913656921083904_24,2,0
336913656921083904,336913656921083904_28,2,0
336913656921083904,336913656921083904_30,2,0
336913656921083904,336913656921083904_34,2,0
336913656921083904,336913656921083904_35,2,0
336913656921083904,336913656921083904_36,2,0
336913656921083904,336913656921083904_41,2,1
336913656921083904,336913656921083904_55,2,0
336913656921083904,336913656921083904_56,2,0
336913656921083904,336913656921083904_60,2,0
348203818741272576,348203818741272576_13,0,1
348203818741272576,348203818741272576_3,1,1
348203818741272576,348203818741272576_4,1,0
348203818741272576,348203818741272576_5,1,0
348203818741272576,348203818741272576_7,1,0
348203818741272576,348203818741272576_10,1,0
348203818741272576,348203818741272576_11,1,0
348203818741272576,348203818741272576_14,1,0
348203818741272576,348203818741272576_15,1,0
348203818741272576,348203818741272576_16,1,0
348203818741272576,348203818741272576_17,1,0
348203818741272576,348203818741272576_1,2,0
348203818741272576,348203818741272576_2,2,0
348203818741272576,348203818741272576_6,2,0
348203818741272576,348203818741272576_8,2,0
348203818741272576,348203818741272576_9,2,1
348203818741272576,348203818741272576_12,2,0
348204426659508226,348204426659508226_6,0,0
348204426659508226,348204426659508226_7,0,0
348204426659508226,348204426659508226_9,0,1
348204426659508226,348204426659508226_15,0,0
348204426659508226,348204426659508226_16,0,0
348204426659508226,348204426659508226_17,0,0
348204426659508226,348204426659508226_18,0,0
348204426659508226,348204426659508226_20,0,0
348204426659508226,348204426659508226_1,1,0
348204426659508226,348204426659508226_3,1,0
348204426659508226,348204426659508226_10,1,0
348204426659508226,348204426659508226_13,1,0
348204426659508226,348204426659508226_14,1,0
348204426659508226,348204426659508226_19,1,1
348204426659508226,348204426659508226_2,2,0
348204426659508226,348204426659508226_4,2,0
348204426659508226,348204426659508226_5,2,0
348204426659508226,348204426659508226_8,2,0
348204426659508226,348204426659508226_11,2,0
348204426659508226,348204426659508226_12,2,0
348204426659508226,348204426659508226_21,2,1
348209998565879810,348209998565879810_2,0,0
348209998565879810,348209998565879810_4,0,1
348209998565879810,348209998565879810_8,0,0
348209998565879810,348209998565879810_7,1,1
348209998565879810,348209998565879810_1,2_0,0
348209998565879810,348209998565879810_3,2_0,0
348209998565879810,348209998565879810_5,2_0,1
348209998565879810,348209998565879810_6,2_0,0
348209998565879810,348209998565879810_9,2_0,0
348209998565879810,348209998565879810_1,2_1,0
348209998565879810,348209998565879810_3,2_1,0
348209998565879810,348209998565879810_5,2_1,0
348209998565879810,348209998565879810_6,2_1,0
348209998565879810,348209998565879810_9,2_1,1
351767344097398785,351767344097398785_1,0,1
351767344097398785,351767344097398785_10,0,0
351767344097398785,351767344097398785_16,0,0
351767344097398785,351767344097398785_9,1,0
351767344097398785,351767344097398785_12,1,0
351767344097398785,351767344097398785_13,1,0
351767344097398785,351767344097398785_14,1,0
351767344097398785,351767344097398785_15,1,1
351767344097398785,351767344097398785_2,2,0
351767344097398785,351767344097398785_3,2,0
351767344097398785,351767344097398785_4,2,0
351767344097398785,351767344097398785_5,2,0
351767344097398785,351767344097398785_6,2,1
351767344097398785,351767344097398785_7,2,0
351767344097398785,351767344097398785_8,2,0
351767344097398785,351767344097398785_11,2,0
352075672543428608,352075672543428608_1,0,0
352075672543428608,352075672543428608_9,0,0
352075672543428608,352075672543428608_10,0,0
352075672543428608,352075672543428608_11,0,0
352075672543428608,352075672543428608_12,0,0
352075672543428608,352075672543428608_13,0,0
352075672543428608,352075672543428608_17,0,0
352075672543428608,352075672543428608_18,0,0
352075672543428608,352075672543428608_19,0,0
352075672543428608,352075672543428608_21,0,0
352075672543428608,352075672543428608_22,0,0
352075672543428608,352075672543428608_26,0,0
352075672543428608,352075672543428608_28,0,0
352075672543428608,352075672543428608_32,0,1
352075672543428608,352075672543428608_34,0,0
352075672543428608,352075672543428608_6,1,1
352075672543428608,352075672543428608_23,1,0
352075672543428608,352075672543428608_27,1,0
352075672543428608,352075672543428608_30,1,0
352075672543428608,352075672543428608_33,1,0
352075672543428608,352075672543428608_2,2,0
352075672543428608,352075672543428608_3,2,0
352075672543428608,352075672543428608_4,2,0
352075672543428608,352075672543428608_5,2,0
352075672543428608,352075672543428608_7,2,0
352075672543428608,352075672543428608_8,2,0
352075672543428608,352075672543428608_14,2,0
352075672543428608,352075672543428608_15,2,0
352075672543428608,352075672543428608_16,2,0
352075672543428608,352075672543428608_20,2,0
352075672543428608,352075672543428608_24,2,0
352075672543428608,352075672543428608_25,2,1
352075672543428608,352075672543428608_29,2,0
352075672543428608,352075672543428608_31,2,0
356268980211687424,356268980211687424_2,0,1
356268980211687424,356268980211687424_1,1,1
356268980211687424,356268980211687424_3,2_0,1
356268980211687424,356268980211687424_4,2_0,0
356268980211687424,356268980211687424_3,2_1,0
356268980211687424,356268980211687424_4,2_1,1
356297080169447425,356297080169447425_7,0,1
356297080169447425,356297080169447425_1,1_0,1
356297080169447425,356297080169447425_2,1_0,0
356297080169447425,356297080169447425_4,1_0,0
356297080169447425,356297080169447425_5,1_0,0
356297080169447425,356297080169447425_6,1_0,0
356297080169447425,356297080169447425_8,1_0,0
356297080169447425,356297080169447425_9,1_0,0
356297080169447425,356297080169447425_10,1_0,0
356297080169447425,356297080169447425_12,1_0,0
356297080169447425,356297080169447425_1,1_1,0
356297080169447425,356297080169447425_2,1_1,0
356297080169447425,356297080169447425_4,1_1,1
356297080169447425,356297080169447425_5,1_1,0
356297080169447425,356297080169447425_6,1_1,0
356297080169447425,356297080169447425_8,1_1,0
356297080169447425,356297080169447425_9,1_1,0
356297080169447425,356297080169447425_10,1_1,0
356297080169447425,356297080169447425_12,1_1,0
356297080169447425,356297080169447425_1,1_2,0
356297080169447425,356297080169447425_2,1_2,0
356297080169447425,356297080169447425_4,1_2,0
356297080169447425,356297080169447425_5,1_2,1
356297080169447425,356297080169447425_6,1_2,0
356297080169447425,356297080169447425_8,1_2,0
356297080169447425,356297080169447425_9,1_2,0
356297080169447425,356297080169447425_10,1_2,0
356297080169447425,356297080169447425_12,1_2,0
356297080169447425,356297080169447425_1,1_3,0
356297080169447425,356297080169447425_2,1_3,0
356297080169447425,356297080169447425_4,1_3,0
356297080169447425,356297080169447425_5,1_3,0
356297080169447425,356297080169447425_6,1_3,1
356297080169447425,356297080169447425_8,1_3,0
356297080169447425,356297080169447425_9,1_3,0
356297080169447425,356297080169447425_10,1_3,0
356297080169447425,356297080169447425_12,1_3,0
